,Data_x,Year,GERCB,HLRCV,LORCB,NGRCV,PERCV,PQRCB,PQRCP,PQRCV,SORCB,SOTXB,TERCB,TERCV,TNRCB,TNRSB,WDRCV,StateCode,Year1
1493,297.1,2007-01-01,306.0,96.7,31291.0,97.7,249.3,0.0,0.0,0.0,3.0,3.0,64115.0,546.4,32823.0,33733.0,1.0,28,37
1494,320.1,2008-01-01,365.0,137.1,33264.0,118.9,349.9,0.0,0.0,0.0,3.0,3.0,69389.0,669.9,36125.0,36866.0,1.4,28,38
1495,337.3,2009-01-01,455.0,100.7,34087.0,97.4,229.5,0.0,0.0,0.0,4.0,4.0,68578.0,566.8,34490.0,35419.0,1.2,28,39
1496,357.1,2010-01-01,513.0,108.3,32590.0,85.1,224.0,5794.0,1508.0,108.3,4.0,4.0,65622.0,581.1,33031.0,33543.0,1.5,28,40
1497,390.8,2011-01-01,497.0,129.5,33705.0,88.6,250.3,6358.0,1655.0,129.5,4.0,4.0,68235.0,641.0,34530.0,34901.0,1.7,28,41
1498,406.3,2012-01-01,533.0,90.0,32911.0,71.3,184.8,5130.0,1336.0,90.0,5.0,6.0,64157.0,591.1,31246.0,31585.0,1.6,28,42
1499,459.4,2013-01-01,533.0,105.4,36759.0,89.8,225.0,5739.0,1494.0,105.4,7.0,7.0,73556.0,684.4,36797.0,37005.0,2.1,28,43
1500,490.1,2014-01-01,533.0,154.9,39299.0,110.8,292.1,6437.0,1676.0,154.9,7.0,7.0,78387.0,782.2,39088.0,39356.0,2.0,28,44
1501,467.9,2015-01-01,533.0,73.3,35529.0,86.0,173.9,5464.0,1422.0,73.3,6.0,7.0,69943.0,641.8,34414.0,34432.0,1.4,28,45
1502,481.7,2016-01-01,533.0,56.6,34385.0,72.5,142.5,5193.0,1352.0,56.6,7.0,7.0,67834.0,624.2,33449.0,33288.0,1.5,28,46
1503,498.9,2017-01-01,533.0,78.8,34580.0,84.2,178.2,5192.0,1352.0,78.8,7.0,7.0,69099.0,677.1,34518.0,34636.0,1.5,28,47
1504,526.1,2018-01-01,533.0,100.2,37312.0,91.3,207.4,6362.0,1656.0,100.2,7.0,8.0,75640.0,733.5,38328.0,38514.0,1.6,28,48
1505,528.0,2019-01-01,533.0,125.6,37718.0,91.9,234.2,8217.0,2139.0,125.6,8.0,11.0,78917.0,762.2,41199.0,41188.0,1.6,28,49
1506,526.7,2020-01-01,533.0,62.5,30459.0,81.6,159.1,4593.0,1196.0,62.5,8.0,11.0,66190.0,685.8,35731.0,35670.0,1.2,28,50
1508,87.0,1970-01-01,0.0,28.5,33902.0,49.6,83.0,0.0,0.0,0.0,0.0,0.0,127721.0,170.0,93818.0,92957.0,0.1,29,0
1509,95.9,1971-01-01,0.0,26.3,35449.0,53.2,84.9,0.0,0.0,0.0,0.0,0.0,129012.0,180.8,93563.0,92702.0,0.1,29,1
1510,96.3,1972-01-01,0.0,29.8,33341.0,59.4,95.6,0.0,0.0,0.0,0.0,0.0,130524.0,191.9,97184.0,96322.0,0.1,29,2
1511,99.9,1973-01-01,0.0,45.8,35919.0,52.4,105.6,0.0,0.0,0.0,0.0,0.0,122291.0,205.4,86373.0,85497.0,0.1,29,3
1512,111.2,1974-01-01,0.0,42.5,37229.0,56.3,107.9,0.0,0.0,0.0,0.0,0.0,119725.0,219.0,82497.0,81578.0,0.2,29,4
1513,130.3,1975-01-01,0.0,47.1,38412.0,68.9,124.7,0.0,0.0,0.0,0.0,0.0,125591.0,255.0,87179.0,86174.0,0.2,29,5
1514,150.1,1976-01-01,0.0,55.6,38555.0,75.1,142.7,0.0,0.0,0.0,0.0,0.0,127997.0,292.8,89442.0,88351.0,0.3,29,6
1515,169.1,1977-01-01,0.0,54.2,39627.0,95.1,161.5,0.0,0.0,0.0,0.0,0.0,125889.0,330.6,86262.0,85085.0,0.3,29,7
1516,197.1,1978-01-01,0.0,46.4,44180.0,94.8,153.1,0.0,0.0,0.0,0.0,0.0,127335.0,350.3,83155.0,81978.0,0.4,29,8
1517,206.8,1979-01-01,0.0,36.9,42866.0,123.3,175.4,0.0,0.0,0.0,0.0,0.0,124730.0,382.2,81864.0,80601.0,0.6,29,9
1518,249.1,1980-01-01,0.0,40.2,45254.0,133.5,191.7,0.0,0.0,0.0,0.0,0.0,125892.0,440.7,80638.0,75852.0,2.9,29,10
1519,288.0,1981-01-01,0.0,38.9,44754.0,151.5,213.6,0.0,0.0,0.0,0.0,0.0,119379.0,501.6,74625.0,70919.0,3.2,29,11
1520,286.0,1982-01-01,0.0,46.2,47154.0,213.6,282.1,0.0,0.0,0.0,0.0,0.0,132054.0,568.1,84901.0,79778.0,3.7,29,12
1521,392.7,1983-01-01,0.0,53.4,51664.0,234.1,304.1,0.0,0.0,0.0,0.0,0.0,134082.0,696.8,82418.0,78382.0,3.4,29,13
1522,371.0,1984-01-01,0.0,23.1,48769.0,243.3,286.7,0.0,0.0,0.0,0.0,0.0,128885.0,657.7,80116.0,75157.0,4.2,29,14
1523,365.5,1985-01-01,0.0,29.8,48409.0,233.9,286.1,0.0,0.0,0.0,0.0,0.0,128122.0,651.6,79713.0,74707.0,4.1,29,15
1524,372.6,1986-01-01,0.0,19.9,48414.0,194.0,226.1,0.0,0.0,0.0,0.0,0.0,123290.0,598.7,74876.0,70277.0,3.0,29,16
1525,381.4,1987-01-01,0.0,27.4,48169.0,169.5,205.6,0.0,0.0,0.0,0.0,0.0,119419.0,587.0,71250.0,67472.0,2.4,29,17
1526,405.0,1988-01-01,0.0,27.5,51471.0,194.0,230.3,0.0,0.0,0.0,0.0,0.0,129152.0,635.3,77682.0,73504.0,2.6,29,18
1527,414.0,1989-01-01,41.0,39.7,52960.0,200.6,252.6,0.0,0.0,0.0,8.0,8.0,132146.0,666.7,79186.0,74996.0,2.9,29,19
1528,423.4,1990-01-01,45.0,32.0,57942.0,190.9,235.3,0.0,0.0,0.0,9.0,9.0,130430.0,658.7,72488.0,70582.0,4.5,29,20
1529,435.0,1991-01-01,49.0,35.6,59699.0,207.5,255.1,0.0,0.0,0.0,9.0,9.0,137907.0,690.1,78208.0,76057.0,4.5,29,21
1530,411.4,1992-01-01,53.0,34.7,55446.0,199.5,243.7,0.0,0.0,0.0,10.0,10.0,128443.0,655.1,72997.0,70471.0,4.4,29,22
1531,451.6,1993-01-01,56.0,31.7,61560.0,239.5,280.7,0.0,0.0,0.0,10.0,10.0,142694.0,732.2,81134.0,78831.0,3.6,29,23
1532,465.4,1994-01-01,52.0,29.3,63556.0,222.6,260.2,0.0,0.0,0.0,16.0,16.0,141203.0,725.5,77647.0,75487.0,3.3,29,24
1533,484.1,1995-01-01,56.0,31.7,64416.0,217.8,256.0,0.0,0.0,0.0,15.0,15.0,143523.0,740.0,79108.0,76634.0,3.2,29,25
1534,487.0,1996-01-01,59.0,53.5,65120.0,238.8,300.9,0.0,0.0,0.0,15.0,15.0,151755.0,787.8,86635.0,84181.0,3.8,29,26
1535,510.0,1997-01-01,63.0,43.7,66925.0,268.0,319.0,0.0,0.0,0.0,15.0,15.0,150141.0,829.0,83216.0,81246.0,3.0,29,27
1536,526.8,1998-01-01,65.0,42.6,68314.0,209.2,256.5,0.0,0.0,0.0,15.0,15.0,147093.0,783.3,78779.0,76976.0,2.3,29,28
1537,517.1,1999-01-01,74.0,46.7,65958.0,205.4,257.4,0.0,0.0,0.0,14.0,14.0,143886.0,774.5,77928.0,76070.0,2.4,29,29
1538,544.6,2000-01-01,74.0,68.9,70511.0,273.3,352.4,0.0,0.0,0.0,14.0,14.0,152452.0,897.0,81940.0,80062.0,3.9,29,30
1539,561.9,2001-01-01,79.0,70.2,71047.0,406.4,485.1,0.0,0.0,0.0,13.0,13.0,158216.0,1046.9,87169.0,85177.0,3.7,29,31
1540,602.9,2002-01-01,79.0,70.2,72969.0,270.8,347.8,0.0,0.0,0.0,12.0,12.0,159342.0,950.7,86372.0,84350.0,3.4,29,32
1541,607.8,2003-01-01,103.0,77.6,72266.0,330.3,417.5,0.0,0.0,0.0,12.0,12.0,156093.0,1025.2,83827.0,81685.0,4.3,29,33
1542,609.7,2004-01-01,112.0,78.6,72267.0,349.7,440.0,0.0,0.0,0.0,11.0,11.0,151440.0,1049.7,79173.0,76980.0,5.0,29,34
1543,665.0,2005-01-01,128.0,102.3,76906.0,405.4,521.2,0.0,0.0,0.0,15.0,15.0,157078.0,1186.1,80172.0,78477.0,5.0,29,35
1544,688.8,2006-01-01,148.0,96.3,76565.0,405.6,517.6,0.0,0.0,0.0,20.0,20.0,153450.0,1206.5,76885.0,75342.0,5.1,29,36
1545,740.0,2007-01-01,179.0,126.3,77322.0,430.3,569.6,0.0,0.0,0.0,23.0,23.0,159682.0,1309.6,82361.0,80641.0,6.2,29,37
1546,767.6,2008-01-01,214.0,196.2,76668.0,470.6,683.3,0.0,0.0,0.0,25.0,25.0,165222.0,1450.9,88554.0,86615.0,8.5,29,38
1547,820.3,2009-01-01,266.0,135.4,73835.0,374.9,520.7,0.0,0.0,0.0,25.0,25.0,158712.0,1341.0,84877.0,82819.0,6.7,29,39
1548,903.4,2010-01-01,300.0,154.4,77290.0,359.2,525.5,8368.0,2179.0,154.4,26.0,28.0,163715.0,1428.9,86425.0,84201.0,8.4,29,40
1549,927.3,2011-01-01,831.0,155.5,75309.0,351.1,520.3,7825.0,2037.0,155.5,29.0,30.0,160922.0,1447.6,85613.0,82913.0,9.8,29,41
1550,972.3,2012-01-01,492.0,96.5,73444.0,271.6,380.0,5810.0,1513.0,96.5,31.0,33.0,147037.0,1352.4,73593.0,71531.0,9.1,29,42
1551,1037.8,2013-01-01,492.0,119.6,75777.0,345.9,480.5,7143.0,1860.0,119.6,34.0,37.0,163557.0,1518.2,87780.0,85246.0,11.7,29,43
1552,1043.0,2014-01-01,492.0,149.1,74894.0,369.6,533.2,6980.0,1817.0,149.1,35.0,38.0,163523.0,1576.3,88628.0,86168.0,11.5,29,44
1553,1010.5,2015-01-01,492.0,81.1,70187.0,307.1,396.2,6256.0,1629.0,81.1,37.0,41.0,148610.0,1406.7,78422.0,76258.0,6.4,29,45
1554,1055.6,2016-01-01,492.0,65.0,71898.0,264.7,336.1,5529.0,1439.0,65.0,45.0,53.0,148490.0,1391.7,76592.0,74538.0,5.1,29,46
1555,1060.4,2017-01-01,492.0,68.4,70206.0,307.0,381.5,4569.0,1190.0,68.4,59.0,79.0,146195.0,1442.0,75989.0,74362.0,4.7,29,47
1556,1114.4,2018-01-01,492.0,101.0,77638.0,361.9,472.4,6543.0,1703.0,101.0,85.0,126.0,167933.0,1586.9,90296.0,87958.0,7.9,29,48
1557,1109.7,2019-01-01,492.0,108.0,78078.0,328.9,446.7,7815.0,2035.0,108.0,110.0,163.0,169327.0,1556.3,91249.0,88577.0,8.4,29,49
1558,1135.3,2020-01-01,492.0,84.0,75373.0,297.5,387.3,6469.0,1684.0,84.0,133.0,208.0,160073.0,1522.6,84700.0,82582.0,4.9,29,50
1560,41.8,1970-01-01,0.0,3.8,12185.0,7.3,71.1,0.0,0.0,0.0,0.0,0.0,64432.0,112.9,52247.0,50615.0,0.6,30,0
1561,46.0,1971-01-01,0.0,4.1,13711.0,8.0,78.2,0.0,0.0,0.0,0.0,0.0,68814.0,124.2,55103.0,53492.0,0.6,30,1
1562,53.7,1972-01-01,0.0,5.0,15600.0,9.0,82.3,0.0,0.0,0.0,0.0,0.0,73364.0,135.9,57764.0,56080.0,0.7,30,2
1563,61.6,1973-01-01,0.0,8.0,16721.0,9.2,92.1,0.0,0.0,0.0,0.0,0.0,73799.0,153.7,57078.0,55518.0,0.7,30,3
1564,84.9,1974-01-01,0.0,8.4,17477.0,10.3,124.0,0.0,0.0,0.0,0.0,0.0,71468.0,208.8,53991.0,52432.0,1.1,30,4
1565,104.5,1975-01-01,0.0,10.3,17578.0,9.9,124.5,0.0,0.0,0.0,0.0,0.0,69648.0,228.9,52069.0,50159.0,1.4,30,5
1566,114.0,1976-01-01,0.0,10.4,18952.0,11.0,157.8,0.0,0.0,0.0,0.0,0.0,81103.0,271.8,62151.0,59755.0,1.9,30,6
1567,120.7,1977-01-01,0.0,13.5,19127.0,14.0,170.4,0.0,0.0,0.0,0.0,0.0,78923.0,291.1,59796.0,56955.0,2.6,30,7
1568,140.9,1978-01-01,0.0,15.4,20004.0,14.1,182.3,0.0,0.0,0.0,0.0,0.0,81696.0,323.2,61692.0,58294.0,3.2,30,8
1569,151.1,1979-01-01,0.0,14.0,20069.0,15.4,172.6,0.0,0.0,0.0,0.0,0.0,67046.0,323.7,46977.0,43052.0,5.3,30,9
1570,177.0,1980-01-01,0.0,17.2,20311.0,20.2,209.2,0.0,0.0,0.0,0.0,0.0,64470.0,386.2,44159.0,40053.0,8.5,30,10
1571,226.9,1981-01-01,0.0,18.6,19824.0,25.3,246.5,0.0,0.0,0.0,0.0,0.0,62642.0,473.5,42818.0,39058.0,9.5,30,11
1572,220.3,1982-01-01,0.0,20.2,19850.0,31.0,233.0,0.0,0.0,0.0,0.0,0.0,60800.0,453.3,40950.0,37515.0,8.4,30,12
1573,236.7,1983-01-01,0.0,25.0,20169.0,32.2,208.4,0.0,0.0,0.0,0.0,0.0,61695.0,445.0,41526.0,37141.0,9.9,30,13
1574,257.2,1984-01-01,0.0,27.3,21455.0,32.4,253.7,0.0,0.0,0.0,0.0,0.0,66602.0,510.9,45147.0,42330.0,7.0,30,14
1575,254.4,1985-01-01,0.0,30.3,22276.0,33.6,267.7,0.0,0.0,0.0,0.0,0.0,70637.0,522.1,48360.0,45375.0,6.9,30,15
1576,262.5,1986-01-01,0.0,34.0,23534.0,36.1,202.7,0.0,0.0,0.0,0.0,0.0,70346.0,465.2,46812.0,44066.0,5.0,30,16
1577,296.9,1987-01-01,0.0,40.4,24630.0,36.4,238.2,0.0,0.0,0.0,0.0,0.0,77486.0,535.1,52856.0,50851.0,3.7,30,17
1578,328.0,1988-01-01,0.0,44.6,26166.0,37.2,237.9,0.0,0.0,0.0,0.0,0.0,79260.0,565.9,53094.0,50945.0,3.9,30,18
1579,338.0,1989-01-01,0.0,53.2,27902.0,43.1,293.5,0.0,0.0,0.0,26.0,26.0,85883.0,631.6,57981.0,55822.0,4.4,30,19
1580,356.1,1990-01-01,0.0,54.8,28320.0,43.7,287.5,0.0,0.0,0.0,27.0,27.0,79167.0,643.7,50847.0,49455.0,6.3,30,20
1581,348.4,1991-01-01,0.0,51.2,26035.0,40.0,265.3,0.0,0.0,0.0,27.0,27.0,76547.0,613.6,50512.0,49014.0,6.3,30,21
1582,389.4,1992-01-01,0.0,49.5,25552.0,48.7,265.1,0.0,0.0,0.0,28.0,28.0,78311.0,654.6,52759.0,51172.0,6.1,30,22
1583,421.0,1993-01-01,0.0,56.4,25740.0,49.7,263.3,0.0,0.0,0.0,28.0,28.0,78612.0,684.3,52872.0,51234.0,6.2,30,23
1584,442.7,1994-01-01,0.0,58.1,25499.0,52.3,265.6,0.0,0.0,0.0,30.0,30.0,79054.0,708.4,53555.0,51996.0,5.7,30,24
1585,454.2,1995-01-01,0.0,62.6,24702.0,46.6,268.8,0.0,0.0,0.0,40.0,40.0,79862.0,723.1,55160.0,53564.0,5.6,30,25
1586,460.9,1996-01-01,0.0,76.0,25073.0,51.9,333.0,0.0,0.0,0.0,39.0,39.0,83180.0,793.9,58108.0,56476.0,6.7,30,26
1587,462.1,1997-01-01,0.0,67.4,24404.0,58.8,329.2,0.0,0.0,0.0,38.0,38.0,80816.0,791.4,56412.0,55212.0,4.8,30,27
1588,472.6,1998-01-01,0.0,68.1,24196.0,50.9,281.4,0.0,0.0,0.0,38.0,38.0,79225.0,753.9,55029.0,53963.0,3.7,30,28
1589,500.0,1999-01-01,5.0,70.7,25722.0,50.7,286.1,0.0,0.0,0.0,36.0,36.0,82068.0,786.1,56346.0,55251.0,3.9,30,29
1590,480.8,2000-01-01,5.0,81.5,26755.0,73.2,432.0,0.0,0.0,0.0,33.0,34.0,84472.0,912.9,57717.0,56559.0,6.3,30,30
1591,473.4,2001-01-01,6.0,86.7,28728.0,86.9,435.4,0.0,0.0,0.0,30.0,31.0,85267.0,908.8,56539.0,55576.0,4.9,30,31
1592,476.0,2002-01-01,7.0,81.1,31461.0,69.8,364.7,0.0,0.0,0.0,28.0,28.0,86214.0,840.8,54753.0,53770.0,4.5,30,32
1593,509.4,2003-01-01,9.0,120.2,29979.0,90.8,519.3,0.0,0.0,0.0,25.0,25.0,94823.0,1028.7,64844.0,63800.0,5.7,30,33
1594,534.9,2004-01-01,10.0,132.1,29412.0,102.9,608.6,0.0,0.0,0.0,35.0,36.0,95414.0,1143.5,66002.0,64925.0,6.6,30,34
1595,607.2,2005-01-01,11.0,139.4,29588.0,116.7,709.8,0.0,0.0,0.0,40.0,40.0,94247.0,1316.9,64659.0,63309.0,11.0,30,35
1596,646.1,2006-01-01,13.0,147.4,30325.0,110.0,716.9,0.0,0.0,0.0,45.0,46.0,88759.0,1363.0,58434.0,57225.0,11.3,30,36
1597,668.5,2007-01-01,16.0,198.7,30600.0,123.5,805.0,0.0,0.0,0.0,51.0,52.0,90060.0,1473.5,59460.0,58111.0,13.8,30,37
1598,689.2,2008-01-01,20.0,274.4,28724.0,116.0,962.4,0.0,0.0,0.0,59.0,60.0,87643.0,1651.5,58919.0,57404.0,19.0,30,38
1599,724.7,2009-01-01,25.0,258.2,29299.0,110.6,761.4,0.0,0.0,0.0,67.0,68.0,90635.0,1486.1,61336.0,57991.0,32.3,30,39
1600,732.0,2010-01-01,28.0,233.2,30334.0,97.4,735.0,8324.0,2167.0,233.2,79.0,83.0,88332.0,1467.0,57998.0,54402.0,40.9,30,40
1601,735.8,2011-01-01,27.0,271.9,28298.0,102.0,887.6,8549.0,2226.0,271.9,87.0,96.0,87549.0,1623.4,59251.0,55753.0,47.6,30,41
1602,713.4,2012-01-01,29.0,265.8,29409.0,88.2,782.2,8617.0,2243.0,265.8,98.0,124.0,81254.0,1495.6,51845.0,48890.0,44.3,30,42
1603,743.6,2013-01-01,29.0,289.9,32242.0,99.4,912.2,9745.0,2537.0,289.9,126.0,169.0,91993.0,1655.8,59752.0,55907.0,56.6,30,43
1604,790.7,2014-01-01,29.0,411.9,31417.0,126.2,1125.3,12661.0,3296.0,411.9,152.0,206.0,97605.0,1916.0,66188.0,62272.0,55.9,30,44
1605,837.5,2015-01-01,29.0,327.0,30483.0,126.9,889.7,11511.0,2997.0,327.0,216.0,292.0,101097.0,1727.3,70614.0,64885.0,56.6,30,45
1606,815.8,2016-01-01,29.0,294.3,30605.0,97.8,739.6,10085.0,2626.0,294.3,401.0,547.0,94274.0,1555.4,63669.0,59231.0,35.3,30,46
1607,853.0,2017-01-01,29.0,301.1,31479.0,106.7,859.6,9603.0,2500.0,301.1,588.0,875.0,99788.0,1712.6,68309.0,63275.0,43.6,30,47
1608,913.6,2018-01-01,29.0,343.9,32913.0,124.9,1010.4,10780.0,2807.0,343.9,701.0,1055.0,107216.0,1924.0,74304.0,68586.0,54.4,30,48
1609,903.6,2019-01-01,29.0,307.4,31330.0,126.5,941.2,10712.0,2789.0,307.4,797.0,1228.0,105167.0,1844.7,73837.0,67687.0,55.9,30,49
1610,912.0,2020-01-01,29.0,256.2,32299.0,108.5,760.2,9577.0,2493.0,256.2,903.0,1449.0,101252.0,1672.2,68953.0,63868.0,36.0,30,50
1612,324.1,1970-01-01,0.0,8.5,100134.0,264.7,558.7,0.0,0.0,0.0,0.0,0.0,496494.0,882.8,396360.0,389220.0,1.2,31,0
1613,391.0,1971-01-01,0.0,8.1,105769.0,278.7,585.6,0.0,0.0,0.0,0.0,0.0,505866.0,976.6,400097.0,393030.0,1.2,31,1
1614,437.7,1972-01-01,0.0,9.5,110821.0,302.5,634.8,0.0,0.0,0.0,0.0,0.0,535433.0,1072.5,424612.0,417325.0,1.3,31,2
1615,513.8,1973-01-01,0.0,14.2,120126.0,284.6,670.4,0.0,0.0,0.0,0.0,0.0,536693.0,1184.2,416567.0,409488.0,1.4,31,3
1616,692.4,1974-01-01,0.0,16.6,118024.0,305.6,819.2,0.0,0.0,0.0,0.0,0.0,504963.0,1511.6,386939.0,379604.0,2.3,31,4
1617,780.0,1975-01-01,0.0,16.4,118635.0,348.4,877.9,0.0,0.0,0.0,0.0,0.0,497385.0,1657.9,378750.0,370939.0,2.5,31,5
1618,852.2,1976-01-01,0.0,17.8,122495.0,463.2,1043.1,0.0,0.0,0.0,0.0,0.0,529587.0,1895.3,407092.0,398548.0,3.0,31,6
1619,962.0,1977-01-01,0.0,23.8,125533.0,459.2,1096.0,0.0,0.0,0.0,0.0,0.0,513384.0,2058.1,387851.0,378612.0,3.6,31,7
1620,1001.1,1978-01-01,0.0,26.5,129648.0,481.7,1123.3,0.0,0.0,0.0,0.0,0.0,512772.0,2124.5,383125.0,372420.0,4.4,31,8
1621,1090.5,1979-01-01,0.0,20.8,128662.0,537.1,1214.8,0.0,0.0,0.0,0.0,0.0,458097.0,2305.2,329435.0,317596.0,7.0,31,9
1622,1341.5,1980-01-01,0.0,26.2,133844.0,691.2,1736.8,0.0,0.0,0.0,0.0,0.0,502793.0,3078.3,368949.0,350086.0,18.9,31,10
1623,1522.1,1981-01-01,0.0,37.2,128046.0,856.8,2117.0,0.0,0.0,0.0,0.0,0.0,505340.0,3639.0,377294.0,355782.0,26.4,31,11
1624,1651.5,1982-01-01,0.0,33.1,127134.0,1046.6,2078.8,0.0,0.0,0.0,0.0,0.0,480042.0,3730.3,352907.0,334145.0,22.5,31,12
1625,1781.4,1983-01-01,0.0,40.3,135364.0,1090.5,1942.9,0.0,0.0,0.0,0.0,0.0,479774.0,3724.3,344411.0,319269.0,27.6,31,13
1626,1789.1,1984-01-01,0.0,33.3,133492.0,1107.2,2163.0,0.0,0.0,0.0,0.0,0.0,494411.0,3952.0,360918.0,343435.0,20.1,31,14
1627,1889.6,1985-01-01,0.0,34.5,134232.0,1130.9,2175.1,0.0,0.0,0.0,0.0,0.0,498032.0,4064.7,363799.0,347975.0,19.9,31,15
1628,1925.0,1986-01-01,0.0,43.7,138463.0,1163.4,2010.0,0.0,0.0,0.0,0.0,0.0,503961.0,3935.0,365498.0,351685.0,14.6,31,16
1629,1911.3,1987-01-01,0.0,44.7,145812.0,1113.0,1935.7,0.0,0.0,0.0,0.0,0.0,526571.0,3846.9,380758.0,368797.0,12.6,31,17
1630,2023.0,1988-01-01,0.0,47.4,156051.0,1147.1,1975.4,0.0,0.0,0.0,0.0,0.0,556440.0,3998.4,400389.0,388262.0,13.6,31,18
1631,2085.0,1989-01-01,57.0,40.1,163009.0,1272.4,2068.1,0.0,0.0,0.0,356.0,375.0,565994.0,4153.1,402985.0,389766.0,15.2,31,19
1632,2123.4,1990-01-01,63.0,43.5,173717.0,1132.1,1879.4,0.0,0.0,0.0,377.0,398.0,516574.0,4002.9,342858.0,339988.0,27.7,31,20
1633,2329.1,1991-01-01,68.0,57.3,178868.0,1189.5,1884.5,0.0,0.0,0.0,394.0,418.0,525775.0,4213.6,346907.0,345176.0,27.9,31,21
1634,2232.8,1992-01-01,73.0,62.5,165632.0,1377.1,2021.4,0.0,0.0,0.0,416.0,442.0,534877.0,4254.2,369245.0,366450.0,26.7,31,22
1635,2514.3,1993-01-01,78.0,56.2,178445.0,1367.4,1958.5,0.0,0.0,0.0,434.0,463.0,545717.0,4472.8,367272.0,365470.0,22.4,31,23
1636,2555.9,1994-01-01,72.0,62.0,179143.0,1542.2,2180.7,0.0,0.0,0.0,484.0,516.0,579369.0,4736.6,400227.0,396501.0,20.7,31,24
1637,2692.1,1995-01-01,77.0,73.7,184266.0,1412.7,1988.3,0.0,0.0,0.0,503.0,540.0,551786.0,4680.4,367520.0,363329.0,20.3,31,25
1638,2714.0,1996-01-01,81.0,87.0,180888.0,1593.1,2268.5,0.0,0.0,0.0,532.0,574.0,580711.0,4982.5,399823.0,395511.0,24.1,31,26
1639,2693.1,1997-01-01,87.0,72.4,179832.0,1720.2,2338.6,0.0,0.0,0.0,536.0,583.0,560113.0,5031.7,380281.0,378325.0,13.6,31,27
1640,2642.0,1998-01-01,90.0,84.2,185931.0,1441.5,1906.2,0.0,0.0,0.0,574.0,626.0,535443.0,4548.2,349511.0,348593.0,10.5,31,28
1641,2797.7,1999-01-01,102.0,93.4,198754.0,1562.1,2071.0,0.0,0.0,0.0,584.0,645.0,571833.0,4868.7,373079.0,371086.0,11.0,31,29
1642,2521.9,2000-01-01,102.0,123.2,199263.0,1600.7,2394.7,0.0,0.0,0.0,566.0,636.0,584741.0,4916.7,385478.0,384641.0,17.8,31,30
1643,2602.7,2001-01-01,108.0,132.0,199427.0,1640.4,2358.6,0.0,0.0,0.0,576.0,661.0,577610.0,4961.3,378183.0,379294.0,16.0,31,31
1644,2820.5,2002-01-01,118.0,92.9,218029.0,1517.1,2122.4,0.0,0.0,0.0,845.0,944.0,595379.0,4942.8,377350.0,374515.0,14.7,31,32
1645,2921.3,2003-01-01,153.0,140.6,218660.0,2074.4,2944.8,0.0,0.0,0.0,1078.0,1194.0,644269.0,5866.1,425609.0,421247.0,18.6,31,33
1646,3148.0,2004-01-01,167.0,120.5,227691.0,2694.3,3579.7,0.0,0.0,0.0,1256.0,1398.0,638817.0,6727.7,411126.0,406501.0,21.7,31,34
1647,3517.7,2005-01-01,191.0,118.4,237906.0,2419.3,3406.8,0.0,0.0,0.0,1396.0,1608.0,640478.0,6924.6,402572.0,400603.0,4.7,31,35
1648,3676.2,2006-01-01,221.0,110.5,226807.0,2940.3,3848.3,0.0,0.0,0.0,1559.0,1894.0,577510.0,7524.5,350703.0,348494.0,4.8,31,36
1649,4206.8,2007-01-01,268.0,171.5,228669.0,3302.2,4389.0,0.0,0.0,0.0,1700.0,2194.0,619069.0,8595.8,390400.0,388031.0,5.9,31,37
1650,4559.9,2008-01-01,319.0,216.5,220252.0,3352.8,4755.9,0.0,0.0,0.0,1819.0,2537.0,603310.0,9315.9,383058.0,380491.0,8.1,31,38
1651,4540.7,2009-01-01,398.0,191.3,205377.0,3286.3,4242.0,0.0,0.0,0.0,1852.0,3125.0,590427.0,8782.7,385050.0,378651.0,42.9,31,39
1652,5022.0,2010-01-01,448.0,195.9,218054.0,2813.8,3796.5,5719.0,1489.0,195.9,2123.0,4483.0,597861.0,8818.5,379807.0,372761.0,54.3,31,40
1653,4772.5,2011-01-01,435.0,224.3,209386.0,2516.6,3508.7,5727.0,1491.0,224.3,2605.0,6870.0,575584.0,8281.2,366197.0,358795.0,63.3,31,41
1654,4523.8,2012-01-01,466.0,149.8,203371.0,2122.3,3060.7,4033.0,1050.0,149.8,3097.0,10871.0,539255.0,7584.5,335884.0,328608.0,58.9,31,42
1655,4489.7,2013-01-01,466.0,158.9,201684.0,2463.3,3439.7,4405.0,1147.0,158.9,3621.0,13566.0,582369.0,7929.4,380685.0,371788.0,75.2,31,43
1656,4400.2,2014-01-01,466.0,205.3,190139.0,2400.6,3494.9,5198.0,1353.0,205.3,4426.0,15816.0,595376.0,7895.2,405237.0,395567.0,74.2,31,44
1657,4607.3,2015-01-01,466.0,148.4,192778.0,1972.7,2697.0,4341.0,1130.0,148.4,4882.0,16355.0,581749.0,7304.2,388971.0,382512.0,13.1,31,45
1658,4573.8,2016-01-01,466.0,135.2,182511.0,1788.7,2253.7,3982.0,1037.0,135.2,6295.0,15930.0,538939.0,6827.5,356428.0,348681.0,9.5,31,46
1659,4344.1,2017-01-01,466.0,159.4,176576.0,2025.5,2549.3,4303.0,1120.0,159.4,8101.0,18444.0,536110.0,6893.4,359534.0,350028.0,9.3,31,47
1660,4550.4,2018-01-01,466.0,191.5,185627.0,2250.5,2971.2,4925.0,1282.0,191.5,9328.0,20373.0,586406.0,7521.6,400778.0,389806.0,12.9,31,48
